ID	Title	Abstract
71	Tuber melanosporum drives the symbiosis with Castanea sativa seedlings under greenhouse conditions and high calcium levels	The sweet chestnut (Castanea sativa) could potentially be used as a host for the Perigord truffle (Tuber melanosporum) in multi-cropping plantations to promote rural or marginalized economies by providing farmers with a valuable source of income from both the truffle and the chestnut. Black truffles are known to associate to sweet chestnut trees in the wild. However, inoculation of chestnut seedlings with this highly appreciated edible fungus has not been attempted so far under greenhouse conditions. In this study, we tested the suitability of C. sativa as a host for T. melanosporum using a substrate containing high levels of active calcium (Ca<sup>2+</sup>) to enhance truffle growth. We found that C. sativa seedlings can be successfully colonized by T. melanosporum in the nursery and that T. melanosporum appears to have a strong influence in its host's physiology, growth, and nutritional processes. The inoculated plants showed a greater root dry weight, water potential values and higher Ca<sup>2+</sup> content. Under these conditions and using a substrate containing limestone seems to favour the fungus in the mutualistic symbiosis.
72	The influence of some Capsicum rootstocks on bell pepper crops	Bell pepper has an important content of vitamins (C, A, E and B), minerals and sugar. It ranks the fourth place in Romania, after tomatoes, onions and cabbage. Grafted bell pepper crops from Romania obtain higher productions compared to nongrafted bell pepper crops. The objective of the paper has been to establish the effect of some Capsicum rootstocks on some Romanian and Dutch bell pepper cultivars obtained in 2019 in the greenhouse from HORTING Institute. The biological material consists of cultivars of Capsicum genus: two scions (Dutch 'Menta' F1 bell pepper and Romanian 'Regal' bell pepper) and three rootstocks (Romanian 'L11A' and 'L12S' bell peppers and Dutch first-generation 'Foundation' hybrid). Dutch 'Menta' bell pepper and Romanian 'Regal' bell pepper are commonly cultivated in fields, greenhouses, and solariums. There were studies in 6 grafted plant variants and 2 non-grafted plant variants of 36000 plants/ha. Grafting has influenced the yield and quality of bell pepper fruits. Grafting has positively or negatively influenced fruit yield and the content of biochemical compounds in grafted crops. The results of this research require an extension of the intra and interspecific grafting of the bell pepper, respectively into different rootstocks for the Romanian bell pepper crops from greenhouses, solariums, and fields.
73	Analysis of the association Galio rotundifolii-Abietetum albae Wraber (1955) 1959 on Manjaca Mt (NW Bosnia and Herzegovina)	This research aimed to study phytocoenological characteristics of a fir-dominated community on silicate substrate at the locality of Sitnica on Manjaca Mt, northwestern Bosnia and Herzegovina. This community originated from artificially forested mixed stands of fir and spruce planted in the habitat of the mountain Dinaric fir-beech forest, over a hundred years ago. With regular selective cuttings and natural regeneration, the structure shifted from even-aged to uneven-aged. In total, 18 phytocoenological releves were made using the Braun-Blanquet method during the vegetation seasons of 2021 and 2022. Releves were stored in Turboveg database. Ecological factors were calculated based on Ellenberg bioindicator values. Species composition was analyzed in terms of life form, geoelements and chorotypes. Our analysis indicates that collected releves can be classified as the association Galio rotundifolii-Abietetum albae belonging to the alliance Fagion sylvaticae.
74	Effect of nitrogen deposition on root systems and exudates of seedlings of beech Fagus sylvatica L. in a temperate climate	The purpose of this experiment was to determine the effect of deposition of different doses of nitrogen on the root systems of common beech Fagus sylvatica L. seedlings and their exudates. We tried to explain how different doses of nitrogen can affect the assimilation of nutrients necessary for seedling growth, as well as the morphology of fine roots. The experiment was conducted on a nursery at the Forest Experimental Station of the Agricultural University of Krakow. Three different nitrogen doses were used in the experiment: 0.75 kg.ha-1, 2.25 kg.ha-1, 4.5 kg.ha-1 and a control variant without nitrogen. The experiment was conducted from May to September 2021. Seedlings with their root systems and their secretions were taken twice, at the beginning and end of the experiment. The content of micro- and macro-nutrients was determined in the aboveand below-ground parts of the seedlings. In addition, the basic chemical properties and enzymatic activity of the substrate in which the seedlings grew were determined. In the study, we showed that a higher nitrogen dose influenced a higher amount of carbon released with exudates from fine roots, which was related to the overall root morphology. Higher specific root length (SRL) and specific root area (SRA) parameters showed a positive correlation with root exudates. In addition, a higher nitrogen dose had a positive effect on the nutritional status of the seedlings.
75	Morphological, molecular, and life cycle characteristics of Phaeocystis globosa Scherffel (Prymnesiophyceae) in the Southeast China sea	Phaeocystis globosa blooms frequently occur in the Southeast China Sea and cause significant negative impacts on coastal ecology and mariculture. The P. globosa blooms in southeastern China are very different compared to those of European strains, suggesting that differences may exist in their morphological, phylogenetic, and life history traits. In this study, seven strains of P. globosa isolated from Southeast China Sea that were typical strains of algal blooms in the region, in addition to one strain from the Gulf of Mexico (CCMP629), were comprehensively evaluated to better understand region-specific differences of the species. Significant differences were not observed in the internal cell structures and other characteristics compared to those of European strains, while differences in cell surface structures were apparent. For example, small and large flagellated Chinese P. globosa cells exhibited two flagella with slightly unequal lengths and a short haptonema, the surfaces of small flagellated cells were not covered by scales, and colony cell diameters were smaller. 18S rRNA sequence phylogenetic analysis also revealed that P. globosa comprised a species complex with two ecotypes (warm- and cold-water types), of which the strains from the southeastern coast of China and CCMP629 belonged to the warm-water type. In addition, the life cycles and variable modes of P. globosa colony formation were evaluated in detail. The algal bloom may be due to the rapid colonies formation by budding and colony fragments. These results provide new insights into the life cycle of P. globosa and highlight the differences in morphological and phylogenetic relationships between strains from the southeast coast of China and those from coastal European regions.
76	Ecological genetics of local adaptation in Arabidopsis: an 8-year field experiment	There is considerable evidence for local adaptation in nature, yet important questions remain regarding its genetic basis. How many loci are involved? What are their effect sizes? What is the relative importance of conditional neutrality versus genetic trade-offs? Here we address these questions in the self-pollinating, annual plant Arabidopsis thaliana. We used 400 recombinant inbred lines (RILs) derived from two locally adapted populations in Italy and Sweden, grew the RILs and parents at the parental locations, and mapped quantitative trait loci (QTL) for mean fitness (fruits/seedling planted). We previously published results from the first 3 years of the study, and here add five additional years, providing a unique opportunity to assess how temporal variation in selection might affect QTL detection and classification. We found 10 adaptive and one maladaptive QTL in Italy, and six adaptive and four maladaptive QTL in Sweden. The discovery of maladaptive QTL at both sites suggests that even locally adapted populations are not always at their genotypic optimum. Mean effect sizes for adaptive QTL, 0.97 and 0.55 fruits in Italy and Sweden, respectively, were large relative to the mean fitness of the RILs (approximately 8 fruits/seedling planted at both sites). Both genetic trade-offs (four cases) and conditional neutrality (seven cases) contribute to local adaptation in this system. The 8-year dataset provided greater power to detect QTL and to estimate their locations compared to our previous 3-year study, identifying one new genetic trade-off and resolving one genetic trade-off into two conditionally adaptive QTL.
77	Development of an automated ion-specific fertigation management system	Vertical farming is a revolutionary idea that would allow cities a greater self-sufficiency by growing plants locally with maximum productivity. This technique responds to the challenges posed by the projected decreasing farmland availability, growing population and increased urbanization. A strong growth of vertical farming can be expected for the next decade. A crucial advantage of vertical farming over conventional farming is the more efficient control of all cultivation parameters like climate condition or nutrient concentrations as well as the recovery of water. Hydroponic, aeroponic and aquaponic culture are important technologies involved in vertical farming to grow value plant based raw materials, vegetables, flowers, herbs, selected fruits, seedlings, and fish year-round. Currently nutrient solution management is limited to adjusting the conductivity and pH of the solution by supplying stock solutions with fixed ion ratios. Ion specific nutrient management, based on ion selective electrodes (ISE) holds the potential to increase nutrient use efficiency and yields through continuous monitoring and adjustment of ion concentrations. In an Indo-German research project an automated sensor system for a highly efficient nutrient management in vertical farms shall be developed (SensVert). The main goal of the SensVert project is to develop an automated ion-specific fertigation management (ISFM) for vertical farming systems. Based on a better understanding of the plant-environment-interactions, optimized strategies for nutrient supply can be developed.
78	Pest categorisation of Setoptus parviflorae	The EFSA Plant Health Panel performed a pest categorisation of Setoptus parviflorae (Acari: Eriophyoidea: Phytoptidae) for the European Union (EU). This mite is not listed in Annex II of Commission Implementing Regulation (EU) 2019/2072. It is known to occur in the Nanjing Botanical Garden (China) on Pinus parviflora. This is its only known host plant and location. The mite occurs on the needles and in the needle sheaths. Details about its life cycle are mostly unknown. Plants for planting, including dwarfed plants, of P. parviflora are the main potential pathway for entry into the EU. However, plants of the genus Pinus other than fruit and seeds are mostly prohibited from entering the EU (Commission Implementing Regulation (EU) 2019/2072). The host, P. parviflora, can be found in temperate-zone gardens and arboreta, and is a popular tree for bonsai in the EU. Although the Koppen-Geiger climate type Cfa (humid subtropical), which occurs in Nanjing, can be found in the EU, the growing conditions of P. parviflora at the Nanjing Botanical Garden were not reported. This adds uncertainty about where in the EU this mite could establish, most probably on ornamental P. parviflora. There is no evidence of impact of S. parviflorae. Measures to prevent entry and spread are available. S. parviflorae does not satisfy all the criteria that are within the remit of EFSA to assess for it to be regarded as a potential Union quarantine pest, as there is no evidence of impact.
79	Breeding in European pear (Pyrus communis) for red-skinned and red-fleshed fruit - the red-skinned gene C affects tree habit and flowering	The pear breeding programme at INRAE Angers-Beaucouze is partly devoted to screen for red-skinned fruit from mutants derived from European pear cultivars. These mutants were selected around 1950 in the USA from 'Doyenne du Comice', 'Bartlett' and 'Beurre Hardy'. Several combinations involving these red mutants and also cultivars such as 'Lombacad' and 'Red Satin' were studied for the inheritance of red leaves in the greenhouse and red-skinned fruit in the field. A single dominant gene (already named C/c) codes for red leaves and fruit skin in these different progenies. In the present study, the focus was evaluating vigour, tree habit and flowering time of field planted progenies. The traits were determined and compared between the segregants (C/C, C/c, c/c). The deep-red seedlings (C/C) have a columnar habit with some weak feathers and their flowering in the field is late compared to the other segregants (C/c and c/c). Our results highlight a pleiotropic effect of gene C on tree habit and flowering time. The other part of this breeding programme is related to red-fleshed pears. Progenies from the cultivar 'Sanguine d'Italie' were evaluated for this character. A single dominant gene (called F/f), independent from C/c, was found to control this character. In the greenhouse the red colour of the hypocotyls is a very accurate marker for the red-fleshed fruit hybrids screened in the field. An improved knowledge of the genetic basis of production and accumulation of red pigments in the fruit flesh will better support the pear breeding programmes aimed to select new pear cultivars carrying this attractive trait.
80	Study of some physiological parameters in the plum cultivars 'Jojo' and 'Topgigant Plus' (Prunus domestica L.), grafted on the clonal rootstock 'Docera 6' (P. domestica x P. cerasifera)	"The seed generations of the species Prunus cerasifera Ehrh., are used as a standard rootstock for plums in Bulgaria. The new clonal rootstock 'Docera 6' (P. domestica x P. cerasifera) attracts the attention of breeders and fruit growers in countries like Bulgaria, where Plum pox virus (PPV) is endemic. The current study was conducted in an experimental orchard at the Fruit Growing Institute - Plovdiv, Bulgaria planted in 2016. The study aimed to investigate some physiological parameters of the plum cultivars 'Jojo' and 'Topgigant Plus' (P. domestica) grafted on 'Docera 6'. The same cultivars grafted on the standard seedling rootstock Prunus cerasifera Ehrh. were used as control. In 2021, during two phenological stages, ""fruits about half final size"" (BBCH 75) and ""fruit ripe for picking"" (BBCH 87), the following indicators were determined: annual shoot length and thickness, number of leaves, fresh, dry mass and leaf area, content of photosynthetic pigments and total soluble proteins, as well as chlorophyll fluorescence (JIP test). For both studied cultivars, the length and diameter of the annual shoots were smaller in comparison with those grafted on 'P. cerasifera', although statistically, the difference was significant only for 'Jojo'. During both phenophases there was no significant difference in the content of photosynthetic pigments in both cultivars grafted on the two rootstocks. The results of the chlorophyll fluorescence analysis showed that the maximum quantum yield (Yield=Fv/Fm), reflecting the photochemical activity potential of Photosystem II, varied between 0.839 and 0.845 in all studied variants, which corresponds to healthy, unstressed leaves. For the parameters of the chlorophyll fluorescence (JIP test) in the cultivar 'Jojo'. differences between the two rootstocks and during the two phenophases were reported, while in the 'Topgigant Plus' cultivar they were observed only during fruit ripening."
81	11-year survey of yield and fruit quality of blood orange as affected by rootstock	The use of the rootstock in fruit tree crops has a pivotal role for plant performance, yield and quality traits. For decades, sour orange (Citrus aurantium L.) has been widely used in the Mediterranean citrus industry due to its high tolerance to several biotic and abiotic constraints. The spread in the 2000s of Citrus tristeza virus (CTV) in Italy, severely affecting the graft combination with sour orange, imposed the evaluation of CTV-tolerant alternative rootstocks. In particular, the aim of this study was to observe in a long-term period the influence of eight rootstocks on vegetative, yield and fruit quality of 'Tarocco Scire' pigmented sweet orange, highly valuable for the Italian citrus industry. The experimental field included different Poncirus-derived intergeneric hybrids and was established in 2010 in Catania Plain. The novel rootstocks evaluated were: Bitters, Carpenter, Furr (hybrids of Sunki mandarin and Swingle trifoliate orange), F6P12R and F6P13 (hybrids of Citrus latipes and Poncirus trifoliata) and C35 citrange, while Carrizo citrange and Swingle citrumelo were included as reference. The study allowed to decipher the effect of the different rootstocks in affecting vegetative, productive, and qualitative features of Tarocco Scire and evidenced that pedological conditions can be a limiting factor in the choice of the most suitable rootstock. Bitters showed a remarkable reduction of the canopy size, nevertheless being very productive. Overall, C35 and Furr had the highest cumulative yield in the 11-year investigation. Furthermore, anthocyanin content was different depending on the rootstock, with Bitters showing the highest pigmentation of the pulp.
82	Cover crops and rootstocks interaction on vine performances of organic 'Autumn Pearl' table grape: first results of OLTRE.BIO research project	Inter-row cover crops in organic viticulture are oriented to increase the biodiversity of soil and to promote healthy root status. The use of rootstocks on table grape cultivars is required due to phylloxera, nematodes, or soil difficulties, like high lime or salt content, drought and high groundwater conditions. The research was carried out in the Apulia region, in 2021 to determine the impact of two rootstocks (1103 Paulsen and 140 Ruggeri) on-field performance of organic 'Autumn Pearl' seedless vines grown on two different cover crops. The first one was a commercial mixture of grass cover and the second one a commercial grass-legume cover crop. 'Autumn Pearl' vines have shown the highest berry weight, equatorial diameter, and total soluble solid onto 140 Ruggeri and on grass cover crop. According to our data, grapevines onto 140 Ruggeri rootstock exhibited the highest photosynthetic assimilation rate and leaf transpiration. The use of inter-row cover crops (permanent or temporary) in viticulture has many advantages, of which the reduction of water runoff and soil erosion, restriction of evaporation from the soil surface, improvement of soil water holding and soil organic matter, the reduction of temperature fluctuations in the soil, as well as the regulation of the vine growth and vigor, with influence on table grape quality and quantity.
83	Drought stress affects productivity and fruit size of new apple cultivars	Growing apples in some regions may be restricted due to drought since the apple is a crop sensitive to drought stress. It is necessary to supply enough water in orchards during the critical period, more specifically during the development of the fruit. Otherwise, the lack of water would result in a reduced yield. To ensure fruit quality and yield, it is better to prevent drought by irrigation. However, water is not an unlimited resource. Therefore, this work deals with the evaluation of the production of several apple cultivars under reduced water supply. Growth and yield parameters were evaluated in 14 apple cultivars with 'Golden Delicious' used as a control. Trees were grafted on M 9 rootstock and planted at a density of 2272 trees ha<sup>-1</sup> in Eastern Bohemia (Czech Republic) in 2014. The trees were left without an irrigation system. The date of flowering was recorded for each single tree and the girt of trunk was measured at the end of the vegetation to determine the trunk cross-sectional area at height of 0.6 m. Fully matured fruits of each cultivar were harvested. The total yield of each tree was recorded, the specific productivity was calculated, and the fruits were divided in 4 size factions (<65 mm, 65-75 mm, 75-85 mm, >85 mm). Cumulative yields in apples 'Topaz', 'Artiga', 'Flordika', 'Frosta', 'Reluga', 'Gala', and 'Rucla' were significantly higher compared to LSQUOGolden DeliciousRSQUO. These cultivars appeared to be better suited for growing upon conditions of absent supplemental irrigation.
84	Thalia dealbata, a new host of sugarcane mosaic virus	Thalia dealbata is a native of the middle-southern part of the USA. It is a popular rhizomatous perennial pond plant which is available worldwide through wholesale nurseries. In 2021 at a nursery in Helvecia (Hungary) 1.5% of the 200 T. dealbata plants showed chlorotic bands on the foliage in August, which indicated a potential virus infection. By the end of the growing season, the disease incidence reached 100%. The causal pathogen was isolated and identified as Sugarcane mosaic virus (SCMV) based on serological and molecular analyses. This is thought to be the first report of SCMV infecting T. dealbata, a perennial herbaceous ornamental aquatic plant.
85	Agronomic evaluation of eight 41 B x 110 richter grapevine genotypes as rootstock candidates for Mediterranean viticulture	Choosing the most appropriate rootstock(s) is a key decision for the profitability of vineyards; therefore, there must be a sufficient range of rootstocks in the market adapted to different environmental conditions and production objectives. However, rootstock-breeding programs have been scarce in recent decades, and most of the rootstocks used today were bred a century ago, when the needs of the sector were very different from today. In this work, we aimed to evaluate new rootstock candidates before their introduction in the market. An agronomic evaluation was conducted on eight novel rootstock genotypes obtained from the first generation of the cross-pollination of 41 B Millardet et de Grasset (41 B) and 110 Richter (110 R) grafted with 'Syrah' and 'Tempranillo' and planted in a typical vineyard of the Ebro Valley in Spain. During the four consecutive growing seasons (2016-2019), growth, yield and berry composition parameters at harvest were collected. A linear mixed-effects model was constructed, considering year and block as random effects. Multiple factor analysis and hierarchical clustering on principal components were performed to establish clusters of genotypes with similar behaviour. The rootstock candidates showed a very wide performance range compared to their parents. The trial allowed us to identify two very promising candidates (RG8 and RG10), whose registration as commercial rootstocks is already in progress.
86	Corema album: from the wild to the field	Corema album (L.) D. Don a long-lived, dioecious evergreen shrub is native from Atlantic dunes in the Iberian Peninsula and produces white edible berries. As a new berry there is great interest in the production and marketing of its fruits. Accompanying this growing interest in the species, INIAV initiated the development of a research program with several lines that are underway. The relationship between fruit and seed size is one of the most important selection criteria in this species. Some studies of plant morphology and anatomy, namely flower biology were performed. Being a plant that inhabits dunes with extreme temperature conditions and lack of water in the summer period, it is expected that the germination of their seeds is difficult. Thus, several germination trials have been developed with different types of scarification and stratification with uneven results obtained. In order to understand embryo maturity and seed dormancy, histological sections of embryos were done during the stages of seed and cotyledon development. A germplasm collection from ten origins was established at INIAV Experimental farm at Fataca. To evaluate the phenological behaviour of plants from different origins, a phenological BBCH scale was proposed. Vegetative propagation tests were also carried out, assessing rooting capacity between different genotypes of distinct origins. Genetic diversity assessment based on ISSR markers and agro-morphological traits was done in four different sites along the Portuguese coast. Results show that genetic diversity was higher between populations than within them. The agro-morphological traits showed high diversity, but they were not associated to geographic localization. The opportunity for development of a new berry crop presents many potential benefits as well as new challenges. Mass selection of wild plants was performed in 5 km at Meco coastal dune with special focus on fruit characteristics, mainly fruit and seed size, with the selection of 20 superior clones. Corema album has great potential as a new berry crop for.
87	"""Recovery"" of Vaccinium myrtillus from phytoplasma infection in vitro"	"Consumer interest in healthy foods has increased market demand for high quality fruits such as wild and cultivated blueberries. They are used as medicinal plants, due to their high anthocyanin content and are an excellent source of antioxidants. Berries and leaves have various health effects and are used as a disinfectant, to lower cholesterol levels and as treatment for rheumatic diseases. In vitro techniques like micropropagation are increasingly being used as alternative ways of breeding, for the production of large numbers of plants on a commercial scale, for sanitation purposes and for the maintenance of obligate plant pathogens like viruses and phytoplasmas. A plant of wild European blueberry (Vaccinium myrtillus L.) exhibiting symptoms of shoot proliferation and small leaves was potted in the greenhouse and served as donor material for tissue culture establishment. Infected cultures were maintained over a period of more than 10 years and regularly screened for the presence of phytoplasmas. Interestingly over a period of several years a phenomenon of spontaneous remission of symptoms occurred, comparable to several cases of fruit trees under in vivo conditions described as ""recovery"". A thorough screening by PCR was carried out over several years and revealed that a spontaneous sanitation that occurred during the in vitro cultivation process, comparable to NDASH but with a lower extent (percentage) meristem culture and thermotherapy."
88	Adaptation to cultivation of Hypericum pubescens Boiss., an endangered species in Alentejo (Portugal)	Hypericum pubescens Boiss. is a medicinal plant, classified as endangered species, in the Portuguese red list of vascular flora, mainly due to the intensification of agriculture. This species is widely used in traditional medicine, increasing genetic erosion risk. Thus, studying propagation methods for its efficient cultivation is our main goal. Three seed samples were tested: (a) cultivated in 2016; (b) from nature in 2017; (c) cultivated in 2021. Seed were incubated at 20 degrees C, 12h photoperiod, using 4 replicates. In November 2021, a propagation trial was done using 30 stem cuttings (5 cm length) of four types of cuttings: softwood terminal; softwood sub-terminal; semi-softwood and hardwood. Cuttings were placed in a 5x5 cm cells on trays, using a commercial turf grass substrate. Cuttings rooting success and height was registered after 1 and 2 months. In May 2021, rooted stem cuttings from spontaneous plants were installed in an experimental field, using weed control fabric, constituted by 3 randomized blocks (5 plants block<sup>-1</sup>). Phenology descriptors (flowering dates: beginning, full, end) were observed. In November 2021, agronomic descriptors were observed: plot area, plot biomass production and main stem descriptors (height, length, number of internodes, number of ramifications and biomass production). The germination capacity was maintained after 5 years' storage in a refrigerator (ca. 5 degrees C). Best seed germination rate was 86%; 1000 seed weight was 0.084 g. The highest survival rate was obtained with sub-terminal cuttings (100%), but softwood terminal cuttings grew faster. On the agronomic plot, average height of plants was 21.9 cm, stem average length was 66.1 cm, thus, plants have prostrate habit; main stems had average of 67 ramifications and 45 internodes. The 4.6 m<sup>2</sup> plot produced 862.2 g m<sup>-2</sup> fresh herb and 1.73 t ha<sup>-1</sup> dry herb. Plants were vigorous and cultivation installation using weed control fabric was considered a success.
89	Aromatic and medicinal plants gene pool from the VIR collection: diversity and potential	The VIR (N.I. Vavilov All-Russian Research Institute of Plant Genetic Resources, St.-Petersburg, Russian Federation) world collection of aromatic and medicinal plants includes about 4500 accessions from 90 countries of various status, which belong to 19 families, 71 genera and 170 species. The most widely represented families are Lamiaceae (27%), Asteraceae (15%), Polygonaceae (14%), Apiaceae (11%), and Brassicaceae (10%). The largest collections are collections of sorrel (485 accessions), basil (436 acc.), okra (390 acc.), endive (323 acc.), garden cress (325 acc.), fennel (245 acc.), asparagus (166 acc.), mint (128 acc.), savory (120 acc.) and salvia (107 acc.). The VIR is deeply studying such crops as basil, garden cress, arugula, artichoke, chicory, mint, vegetable chrysanthemum and Malabar spinach and analyses morphological, phenological, economically valuable and biochemical characteristics of the accessions. The main directions in which the study and breeding is carried out are earliness, including in connection with the advancement of southern crops to the north, productivity, resistance to early bolting, resistance to biotic and abiotic stressors, decorativeness, suitability for various cultivation methods, including in pot culture and intensive light culture. Studies of the biochemical composition of all crops are aimed at determining the content of dry matter, sugars, ascorbic acid, chlorophylls and carotenoids, anthocyanins, phenolic compounds and amino acids. Also, accessions of mint are studied for the content of essential oils, chicory root and artichoke for the content of inulin. The obtained phenotypic and biochemical data are used to create trait collections. The collection is screened annually to identify both new phenotypes for individual traits and for combinations of already known traits. In recent years, there has been an intensive replenishment of the collection, with special attention paid to medicinal plants. Now VIR collection includes among others the accessions of valuable plants such as althaea (Althaea officinalis L.), arnica (Arnica montana L.), elecampane (Inula helenium L.), sagebrush (Artemisia L.), tutsan (Hypericum L.), European gromwell (Lithospermum officinale L.), polemonium (Polemonium caeruleum L.) and anthyllis (Anthyllis L).
90	Mycobiome of post-agricultural soils 20 years after application of organic substrates and planting of pine seedlings	A 20-year study of a pine stand on post-agricultural land showed that woody debris in the form of organic matter can be successfully used to restore symbiotic mycorrhizal communities, as is the case with forest soils. Woody substrates restored organic matter in soils altered by long agricultural use and had a positive effect on the composition of mycobiota antagonistic to pathogens, especially to Heterobasidion annosum, the causal agent of the dangerous disease root and stump rot of many forest tree species, including stands of Pinus sylvestris (L.). In a study that started in 2001 in the forest district of Czarne Czluchowskie (northern Poland), the following organic materials were used: wood residues (W), sawdust (S), bark compost (B), and compost applied to the root zone during planting (G). The organic materials were spread in the form of mulch over the entire area during planting. After twenty years, it was found that the substrates used provided suitable growth conditions for mycobiome useful for pines. The addition of organic matter did not change the alpha biodiversity of the soil, but in the long term led to significant changes in the composition of mycobiota (beta biodiversity). The changes in the soil after the addition of organic material naturally accelerated the formation of the forest habitat. A number of fungi evolved that degraded added lignin and cellulose while being antagonists of H. annosum and other pine pathogens. In particular, the well-known hyperpathogens of the genus Trichoderma played an important role by promoting resistance of the soil environment to pathogens. Soil enrichment by bark compost and wood residues increased the relative abundance of Trichoderma more than fourfold. Mycorrhizal fungi became dominant in soil enriched with organic matter. After enriching the soil with bark compost, the relative abundance of Amphinema and Inocybe increased to 5%. The relative abundance of Russula in soil enriched with wood residues and sawdust increased to 9% and 5%, respectively. Mycorrhizal fungi, e.g., of the genus Amanita, Rusula, which formed root mycorrhizae, not only increased the root receiving area many times over, but also protected the roots (mechanically and chemically from pathogens). Altogether, the observed positive changes increase the chances that the first generation of pines will survive on the ground.
91	Future fire risk and the greenhouse gas mitigation potential of forest rehabilitation in British Columbia, Canada	Increased forest fires in the future will create opportunities to undertake salvage logging and replanting activities with the potential to reduce greenhouse gas (GHG) emissions relative to a 'do nothing' scenario that relies on natural regeneration. Salvage logging of fire-killed wood will generate additional useful products for society while replanting will provide opportunities to establish seedlings with genetic gain and increased climate resilience. In British Columbia, Canada, our study showed that cumulative net GHG benefit from these rehabilitation activities on about 14% of the area burned ranges from -32 to -79 MtCO<sub>2</sub>e in 2070, but cumulative net GHG reduction benefits are not realized for 23 to 31 years due to the emissions debt that is incurred from harvest wood product emissions and residue management. Scenarios were modelled using the Generic Carbon Budget Model (GCBM) that tracked carbon in the forest and a harvested wood products model that tracked the fate of C and the substitution benefits achieved through wood use, both developed by the Canadian Forest Service. Results were evaluated across 100 simulations of future fire, developed using a log-normal model fit to historic fire events and an assumption of linearly increased area annually burned by 2070 to double the average of the period 1950 to 2018. Our results suggest that mitigation efforts might be better directed at reducing wildfire risks and emissions in the first place, rather than rehabilitating post-fire outcomes.
92	Evaluation of the impact of Gleditsia triacanthos seed treatment methods on reproduction	Representatives of the genus Gleditsia, valuable trees for agroforestry in the south-east of the European part of Russia, form productive forest strips. In regions with difficult soil and climatic conditions, good plant development at the initial stage is important. The introduced species Gleditsia triacanthos has characterized by a high degree of drought resistance and stable fruiting. The main source material for reproduction is seeds, but the structural features of the seed coat affect the germination and development of Gleditsia seedlings. The aim was to assess the impact of processing methods on the dormancy of seeds with a hard shell and the growth of seedlings. Under laboratory conditions at the Federal Scientific Center of Agroecology of the Russian Academy of Sciences in the period from November 17 to December 1, 2022, an experiment was conducted to study the effect of methods of treatment of seeds of Gleditsia triacantha (2022 year of fruit harvest). It has been established that the chemical method (H2SO4 concentration 95.72%, density 1.895 g/cm3, 1757 g/l) is more effective, because swelling (after 24 h-96%) and the appearance of hypocotyl (after 72 h-39.7%) in seeds and other phases of seedling formation of Gleditsia triacanthos. The recommended methods of seed pretreatment ensured mass sprouts (76-78% on day 7) and increased the yield of seedlings (55.0-61.5%). Research findings contribute to the search for techniques and methods for the development of low-carbon production technologies.
93	Culture of Gracilaria gracilis and Chondracanthus teedei from vegetative fragments in the field and carpospores in laboratory	Gracilarioids and Gigartinales are of great economic importance due to the phycocolloids they contain in their cell wall and are used in different industries worldwide. Field and laboratory cultures of two species of red seaweeds (Gracilaria gracilis and Chondracanthus teedei), confirmed after DNA analysis, were carried out to foster the increasing use of this species in Spain as a food source. Vegetative cultures carried out in an open-lock gate within a traditional salina in the ay of Cadiz (Southern Spain) rendered maximum growth rates in April (3.64% day<sup>-1</sup>) for G. gracilis and in November (4.68% day<sup>-1</sup>) for C. teedei, the latter showing significant differences between the months of the year. For laboratory cultures, samples of the two species used for sporulation were obtained from tidal creeks in several nearby locations of the Bay. In order to grow fertile carposporophytes from spores, Provasoli enriched seawater medium (ES medium), Miquel A + B and f/2 were used as culture medium at a temperature of 18 degrees C and irradiance of 30 micro mol m<sup>-2</sup> s<sup>-1</sup> in 12:12 h photoperiod. Both species developed a basal disc after 12-15 days in ES medium and Miquel A + B, and new microscopic seedlings were observed at 20-25 days in ES medium. With f/2 medium, no growth was observed after sporulation. The life cycle of G. gracilis was completed in ES medium over a period of 11 months with a mean growth rate of 3.28% day<sup>-1</sup>. The present study is an important step towards the development of seaweed cultivation in the Bay of Cadiz, especially in integrated multi-trophic cultivation in salinas as part of the more sustainable use of the marine resources in coastal communities.
94	Influence of the climatic conditions of the year 2022 on the grapevine phenology at SCDVV Blaj	The present article attempts to describe how the effects of climate conditions affect the evolution of the grapevine phenological period in 2022. The cultivars used were Selena, Blasius, Rubin, Radames and two clones obtained approved in SCDVV Blaj: Sauvignon blanc 9Bl and Feteasca alba 29 Bl. The experiment was carried out at SCDVV Blaj and included field observations, monitoring weather conditions such as temperature and precipitation. For the onset of the phenological phases: budding, flowering, veraison (colour change of grape berries) and ripening-maturation. The phenological phases of the grapevines were monitored for a growing season according to the protocol established, taking into account the BBCH grade. Temperature and precipitation are the two main climatic factors that affect the growth and development of the grapevines. Due to existing thermal conditions and continued global warming, the Tarnave vineyard region is a recommended place for white grape cultivation.
